0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0.044827356636524165,-0.6148835778236389,-0.2633004486560821,0.05017840459942814,-0.6507676124572754,-0.24982674330472943,0.050635816454887336,-0.6513596892356872,-0.24925043433904648,0.05043572083115572,-0.6518365621566773,-0.24903001815080641,0.0218961680307984,-0.6494522285461425,-0.2539057958126068,0.022216808088123766,-0.649908311367035,-0.2548563778400421,0.022090119682252378,-0.6512482285499572,-0.25366234540939325,0.08091527014970776,-0.6328868651390076,-0.14444907609373328,-0.05040174245834346,-0.6358917927742004,-0.17986251458525654,0.058362232595682115,-0.5879039192199708,-0.22412081271409984,0.01960309274494644,-0.5864698147773743,-0.23315934300422664,0.16124161601066586,-0.44267357230186455,-0.08501544743776315,-0.15684434235095973,-0.4636975967884064,-0.13835835263133045,0.18757840692996977,-0.21514125525951386,-0.05425012979656454,-0.26249519526958465,-0.2702604293823242,-0.16051581740379328,0.22712521791458123,-0.017199542210437305,-0.10598800376057622,-0.1491752681136131,-0.18800388753414152,-0.2332170069217682,0.2383991837501525,0.05531662560999391,-0.12577117562294,-0.10385291084647175,-0.14406967751681804,-0.25604371130466463,0.21917392194271085,0.058894154499284854,-0.15495170224457977,-0.07680074982345102,-0.17187519498169415,-0.26443703472614283,0.21948369204998014,-0.00020892377942800816,-0.11569620385766026,-0.12383362770080564,-0.18970273852348324,-0.23692342996597288,0.11646061271429058,0.0018034982099197204,0.01631017174571748,-0.11659514278173441,-0.0023179559502750197,-0.014860934577882259,0.14056722730398175,0.4170315968990326,-0.02813310394063586,-0.15730667829513548,0.38198964476585384,-0.029383986741304362,0.20131169676780694,0.7719140458106994,0.0729336510598659,-0.15231019377708432,0.7257184886932373,0.09042486280202863,0.21337549865245817,0.8177430415153504,0.0737572038173675,-0.15739314079284664,0.7716622185707093,0.09343493551015847,0.27325804293155664,0.8794395327568054,-0.03968382250983264,-0.22629853010177609,0.8209518384933471,-0.01343954337062308,3.699998934e-05,0.00218281288,0.000719491961,0.00027304504199999997,0.00228329696,0.008753648690000001,0.004205241318,0.0010717522599999999,0.0006353086128,0.00195041746,0.0006349572832,0.001591365846,0.001964092256,0.01003204908,0.0029913171439999997,0.0003473205228,0.000482616208,0.0012820561120000002,0.00136914486,0.00069336586,0.0001538084526,0.000583700988,0.0030252725,0.01224603242,0.00872910386,0.000812424806,4.7519192479999994e-05,8573.03994140625,18.56402587890625,0.6402583241462707,35.6
0.0512505996227264,-0.6171276211738587,-0.23264018803834907,0.05622767046093937,-0.6521493649482727,-0.2181579756736755,0.05668262362480157,-0.6527853560447693,-0.21757267415523524,0.05645800650119774,-0.6532278418540954,-0.2173607006669044,0.028471066355705243,-0.6517898774147033,-0.22363411247730253,0.028807651437818965,-0.6523041462898255,-0.2245441663265228,0.02866546887904402,-0.653662714958191,-0.22334803998470304,0.0820595276355743,-0.6326856660842897,-0.11166600398719306,-0.047484542131423904,-0.6394517731666565,-0.15349297150969501,0.06212418392300604,-0.5898837113380433,-0.19288435488939285,0.02396241620182988,-0.5894999122619629,-0.2037992566823959,0.15843748748302458,-0.44237028002738954,-0.054408956915140104,-0.15647321164607994,-0.47025491476058956,-0.11573545351624485,0.17963758707046504,-0.2130493628978729,-0.02615958675742149,-0.2624938195943832,-0.29483406007289886,-0.1636069011688232,0.23631972372531887,-0.02170926278457041,-0.07780254565179345,-0.13401547163724895,-0.2492571014165878,-0.2442542427778244,0.2516690212488174,0.04847169004380699,-0.09435286827385418,-0.08470962330698961,-0.21526654517278074,-0.2672521662712097,0.23666330814361572,0.05408777325414114,-0.12414455689489838,-0.05902519322931765,-0.2434014899283647,-0.27180044412612914,0.2311351329088211,-0.0037774092704057583,-0.08781696557998654,-0.10878193110227583,-0.25239370793104166,-0.24659425020217896,0.11626165598630903,0.0019069165224209004,0.017268880829215003,-0.11638149470090861,-0.0024158794712274795,-0.015790237188339197,0.1469547316431999,0.4172225368022919,-0.03079540431499476,-0.15575325548648836,0.3822627460956573,-0.027932589277625042,0.2076132869720458,0.773241205215454,0.06447344243526454,-0.14822233557701106,0.7259053778648377,0.09323302388191222,0.21938497364521026,0.8190390062332152,0.06502124384045596,-0.15304821193218227,0.7718457150459288,0.09663570612668985,0.27904528260231015,0.8820847773551941,-0.04832017071545121,-0.21948644459247588,0.8217750835418702,-0.008318948707310462,1.645281234e-05,0.0064329869799999995,0.000776067666,0.000378146372,0.00221484344,0.00931141049,0.00658208723,0.0011505782919999999,0.0003476095328,0.0016936247039999997,0.00040361819519999995,0.001234979386,0.002561546956,0.01048443688,0.003866548184,0.0003549723128,0.000460885154,0.00137868026,0.0013665092740000001,0.000751537976,0.0001785924596,0.00062457756,0.0025023150800000003,0.00702477202,0.00669555666,0.000826379006,2.104316128e-05,8167.31982421875,20.19791450500488,0.6165850162506104,36.8
0.05899141848087306,-0.6207050538063049,-0.19876447528600688,0.06313208743929859,-0.6549037551879883,-0.18315073966979978,0.06357654571533197,-0.6555886459350585,-0.1825398242473602,0.06333618000149721,-0.6559870362281799,-0.182350303530693,0.03599450405687092,-0.6554795169830323,-0.19045748174190516,0.03635771606117483,-0.6560515236854554,-0.19131616294383996,0.036195702366530864,-0.6574280381202697,-0.19015415340661995,0.08215660542249674,-0.6343644475936889,-0.07501721125096081,-0.044903905689716306,-0.6440860414505005,-0.12481803685426707,0.06648915991187093,-0.5933123731613159,-0.15823372527956958,0.02912567786872384,-0.5937294316291809,-0.17152569979429239,0.15306601285934446,-0.44421346783638,-0.01871780991554257,-0.15616312801837917,-0.4779979109764099,-0.09267178878188129,0.16930770844221113,-0.2143790477514267,0.008648197688162329,-0.25896701514720916,-0.32649720668792725,-0.17023419022560113,0.2429209148883819,-0.03362832312937822,-0.040617799460887914,-0.11662476561963553,-0.32154867261648173,-0.2592615383863449,0.26099393069744103,0.03402845844626422,-0.054071225672960244,-0.06450055807828899,-0.2978713803365826,-0.2825627225637436,0.24952665984630587,0.04065022835973642,-0.08435308482497929,-0.0408016390353441,-0.32572351865470406,-0.2829317247867584,0.23957509934902185,-0.015329465083777891,-0.05099956914782522,-0.09205979529768225,-0.3260111865401268,-0.2602191472053527,0.11562418133020398,0.0019076875620521205,0.019934725649654823,-0.11572084456682201,-0.0024135770648717396,-0.01842739213258024,0.1523084589838981,0.4171413767337799,-0.0305582179035991,-0.15216607302427293,0.3825490200519562,-0.026664279848337143,0.2138515549898147,0.7740766501426697,0.058291041851043654,-0.14634791910648343,0.7252933096885681,0.09378385201096531,0.2253973615169525,0.8198136782646179,0.058518294841051054,-0.15125925600528714,0.7710911226272582,0.09754196532070632,0.2849249339103698,0.8842628931999206,-0.05501013871282336,-0.21131789684295654,0.8226617217063904,-0.0067765801632776596,1.8276958e-05,0.01074744114,0.0008649330660000001,0.0013992936568,0.0037595869599999997,0.008020394850000001,0.0074141243979999995,0.001697505372,0.0003036618688,0.0013227075580000002,0.0002684874952,0.0008991553459999999,0.0029693989919999998,0.010734415059999999,0.0042446490439999995,0.000423253194,0.00054278059,0.0016608045200000002,0.001235102474,0.0008709037100000001,0.00023193622999999997,0.00075356378,0.0028052914600000005,0.00731471834,0.006310300120000001,0.000943961686,2.576857508e-05,7840.97978515625,20.71244659423828,0.62736074924469,41.8
0.06740321800112721,-0.6242396140098572,-0.16385777994990341,0.07035097315907474,-0.6576430130004882,-0.14704839691519733,0.07077252268791194,-0.6583711647987366,-0.14640709459781645,0.07052563115954397,-0.6587338662147523,-0.14621912665665146,0.04386122327297924,-0.6590608572959901,-0.15651288509368894,0.04425786655396221,-0.6596846246719361,-0.15730892360210413,0.0440756012871861,-0.6610723209381103,-0.15621719300746914,0.08074387863278382,-0.6366276717185974,-0.036708889305591574,-0.04328699514269827,-0.6484682941436768,-0.09580045064911243,0.07081944227218626,-0.5969068312644958,-0.12236777059733864,0.03443457119166848,-0.597899432182312,-0.13842629745602603,0.1448217105865478,-0.4471992170810699,0.020466351062059424,-0.15562775433063503,-0.48611757278442386,-0.0716223275661468,0.15816496104001995,-0.2187134855985641,0.04881531462073325,-0.2521500259637832,-0.36710441529750826,-0.18056379795074456,0.24709151327610016,-0.052897700341418316,0.0021810188144445047,-0.09938715264201159,-0.4020312947034836,-0.26952681005001067,0.26664596140384667,0.011565304994583109,-0.008813144788146016,-0.04585829019546504,-0.3873939256370068,-0.2935571891069412,0.25774426698684694,0.01768305880948896,-0.0394972439110279,-0.024305050000548365,-0.414072565883398,-0.289356700181961,0.24502471685409538,-0.035210797078907466,-0.008771959245204916,-0.07588523976504799,-0.40730657160282135,-0.2691267377138138,0.11443553537130355,0.0018243961501866197,0.024281088113784745,-0.11450451195240019,-0.00233077116776254,-0.02274503506720062,0.1576836413145065,0.4163974261283874,-0.028147485745139384,-0.14692075580358505,0.38266827106475826,-0.027558598145842522,0.22006783545017233,0.7743317532539368,0.05217583276331419,-0.14662809848785394,0.7237500953674316,0.08917994162067767,0.2312945735454559,0.82003888130188,0.051806012019515,-0.15195631384849545,0.7693029522895813,0.09311183703131967,0.29098615169525144,0.8859196496009826,-0.062382828444242436,-0.20223919391632075,0.8234395289421081,-0.01185455420170908,2.6639495799999994e-05,0.01361015126,0.020155453694,0.132766343158,0.01645673896,0.00848018868,0.019500161859999997,0.005606623652,0.00035870845,0.001409570678,0.00031129629,0.000767748298,0.00292662911,0.010613382950000002,0.00439411326,0.000440941208,0.00054452378,0.001481982634,0.001135439978,0.00081624932,0.000214325962,0.0005884902480000001,0.0025275764000000003,0.006805936679999999,0.00533786602,0.00090627638,3.0082692199999997e-05,5869.709823608398,42.049473190307616,0.5417322754859925,40.8
0.07516241759061808,-0.6268738269805908,-0.13425677031278604,0.0765948215126991,-0.6596782255172731,-0.11638400554656977,0.07698497295379635,-0.6604389834403992,-0.11570646077394484,0.07673997461795803,-0.6607769060134888,-0.11551133438944813,0.050777025297284104,-0.6616628670692444,-0.12822008222341533,0.05120864458382126,-0.6623265647888184,-0.1289540207386016,0.051008071824908206,-0.66371728181839,-0.12794642984867094,0.07696557313203806,-0.6391920161247253,-0.0035862222686409958,-0.04340524315834043,-0.6518342399597168,-0.07229295004159209,0.07412344634532926,-0.5999588441848756,-0.09175909414887422,0.0389213456958532,-0.6011665678024293,-0.11082455933094022,0.13316665768623345,-0.4507232248783112,0.05670002043247223,-0.1551189965009689,-0.49382160663604735,-0.057959468513727117,0.14556441605091092,-0.225573329925537,0.09062842812389132,-0.24178995370864867,-0.4148336017131805,-0.1945368361473083,0.24746358454227443,-0.07671346609015013,0.04916549891233442,-0.08214149437844749,-0.4862117892503738,-0.27476799607276914,0.2676907610893249,-0.015916215628385542,0.04012182906270027,-0.028292161226272546,-0.4784311363101006,-0.29949094414710997,0.26058724164962765,-0.011078580007888398,0.00905183728784322,-0.008895911574363724,-0.502880141735077,-0.29022436380386346,0.2462268960475921,-0.06025875939056273,0.03752116784453392,-0.059959364607930124,-0.49162788033485416,-0.2729792046546936,0.1124402770400047,0.0016837860830127803,0.030446988679468583,-0.11248903095722196,-0.00219391706399614,-0.028892737217247437,0.16357658207416528,0.41484748244285574,-0.02276460273191328,-0.14109455347061156,0.3824602591991424,-0.029832752123475043,0.22582519233226767,0.7740933895111084,0.048855450302362394,-0.14947269141674038,0.7208390235900879,0.08070580974221227,0.2366628062725067,0.8198095107078552,0.04758294388651844,-0.15563654661178586,0.7660377168655396,0.08459402251988643,0.29779263854026794,0.887004599571228,-0.06668778806924816,-0.19441949188709257,0.8235326051712036,-0.021361492672003782,9.466926219999999e-05,0.051012218119999994,0.181950460654,0.135930876978,0.01779561844,0.012677376879999999,0.017771838399999997,0.005308600831999999,0.00038062257600000003,0.0008990391780000001,0.00028812399599999997,0.00043011360400000006,0.002223145818,0.00417656183,0.002927545864,0.000735391588,0.00034923142,0.0012907429340000003,0.0009149224380000001,0.00061347246,0.00016260173999999998,0.00043495615599999993,0.0028299957,0.00838339468,0.00489648992,0.000792363756,2.5677826099999996e-05,5093.5498046875,65.32220878601075,0.45578083097934724,38.8
0.08175972655415528,-0.6284080004692078,-0.11269126221537584,0.08156828388571735,-0.6607969641685486,-0.09410007730126377,0.08191713273525232,-0.6615770626068115,-0.09338568031787871,0.08167910352349277,-0.6619045209884643,-0.09318142615258691,0.05640349291265009,-0.6630855894088745,-0.10793913513422007,0.05686698831617829,-0.6637783145904541,-0.10863032162189475,0.056644587814807836,-0.6651639437675476,-0.10768880873918527,0.07097834974527352,-0.6416456770896911,0.021044215112924546,-0.04530086219310758,-0.6539017677307128,-0.05697030799463387,0.0761002719402313,-0.6021871709823609,-0.06933543913066383,0.04220088757574556,-0.6032649493217468,-0.09089694485068317,0.11851275712251659,-0.45405846357345575,0.08659764811396597,-0.1545859414339065,-0.5014865553379059,-0.05463852614164346,0.13237855613231655,-0.23472781777381888,0.1295950639992952,-0.22947050750255582,-0.46926344037055967,-0.21320784926414485,0.24460757315158843,-0.10336342018097633,0.09432999230921266,-0.06502454662695521,-0.5712631297111512,-0.27614058196544644,0.2649836331605911,-0.046704110503196714,0.08648387990891931,-0.011542253494262677,-0.5679120200872422,-0.30139707803726196,0.25879736781120294,-0.04384430157020686,0.055225020498037326,0.006251913532614672,-0.5894566863775254,-0.2867841207981109,0.2437938958406448,-0.08864259093999857,0.08193932980298993,-0.04408934425562614,-0.5762019848823547,-0.27294941484928126,0.10943680167198178,0.0015669299149885403,0.038199418112635566,-0.10948416650295256,-0.0020850331895052804,-0.0366474819555878,0.16991680800914757,0.4123257791996002,-0.014004163141362339,-0.13508181631565092,0.38196786642074587,-0.0334570505470037,0.23067202091217034,0.7735828590393066,0.04861693851649758,-0.15539518594741816,0.7177270722389221,0.06805491911247367,0.24106108844280238,0.8193980526924133,0.046311473920941315,-0.16294726133346557,0.7626166844367981,0.07155117879621678,0.3042955815792084,0.8876178550720214,-0.0665470107644796,-0.18973380863666528,0.823106050491333,-0.03571268498781136,0.00015813569899999997,0.1867639862,0.187138055054,0.135852602376,0.0253713536,0.01496674248,0.017990302,0.005153720352,0.000754005842,0.000685181556,0.000272753082,0.00038918199799999997,0.001588389372,0.0019770891300000004,0.001947054152,0.001563077728,0.00025492254,0.001231899434,0.000692204172,0.0006303188,0.00013170017200000002,0.000338563548,0.0026241183400000003,0.00888428094,0.003974436620000001,0.000647672246,1.8710371899999998e-05,3479.48984375,88.08149185180665,0.38903686702251433,36.8
0.08651395127177233,-0.6285193395614624,-0.09938839167356486,0.08536322295665738,-0.6606894159317017,-0.08031461715698238,0.08566070467233652,-0.661473479270935,-0.07957572102546688,0.08543520346283909,-0.6618060302734374,-0.07934182912111279,0.0606647807359695,-0.6630743646621704,-0.09558082550764078,0.06114749133586881,-0.6637874579429626,-0.09624857008457174,0.06090013355016703,-0.6651569938659667,-0.095356416106224,0.0644536809623241,-0.6436608076095581,0.03707152668386692,-0.04845017150044438,-0.6547409486770629,-0.04832329079508778,0.07663001865148542,-0.6032580041885376,-0.055358543246984436,0.04389492101967333,-0.604099247455597,-0.07868044018745417,0.10331466764211653,-0.4566622698307037,0.1086378601193428,-0.15369261801242823,-0.5099999260902405,-0.05861847653985015,0.11961192041635511,-0.2446682739257812,0.1630185656622052,-0.2162708568572998,-0.5299543797969818,-0.23220412671566004,0.23845642805099482,-0.12929313164204354,0.1335139469802379,-0.04869303120300168,-0.6560638403892518,-0.26985952913761135,0.2585028648376464,-0.07688163593411443,0.12629489272832867,0.00430422201752662,-0.6552752733230591,-0.29534521579742423,0.2526367318630218,-0.07639702712651338,0.09504796121269461,0.02139154456555838,-0.6733414256572724,-0.27593386054039,0.23772465229034417,-0.116553633864969,0.12040067389607426,-0.0285849237442016,-0.6599288785457611,-0.26531506061553956,0.10546017140150066,0.0014889793610199803,0.04644787982106204,-0.1055280467867851,-0.00201958588324482,-0.04492947679013008,0.1771811038255691,0.4088165116310119,-0.0024095012340694623,-0.12886011838912959,0.3812196564674378,-0.03921809338033196,0.23419130086898798,0.7728012490272522,0.050296211093664125,-0.16335290312767028,0.7148143148422241,0.049827490381430764,0.24395264744758602,0.8188177275657653,0.046786714196205115,-0.1725686514377594,0.7594712662696838,0.052631565239280406,0.3110504174232483,0.8875493097305298,-0.06302978996187446,-0.18749278843402858,0.8222701573371888,-0.05572585319401692,0.000331123348,0.3296762458,0.187138158326,0.137277093628,0.02641873434,0.01389104948,0.016331398339999997,0.005044398489999999,0.001365363982,0.001048590212,0.00025468152,0.000337244246,0.000899691492,0.001414252858,0.0010359973219999999,0.0018103153799999996,0.000262733762,0.001457748014,0.000580654166,0.0005775410260000001,0.000101998224,0.00028004687,0.00270329358,0.00947241054,0.00282270958,0.000484568386,1.7728233100000003e-05,1768.4099212646483,112.6231689453125,0.30862586498260497,33.8
0.08957871258258814,-0.6271412706375121,-0.09011804953217503,0.0880448558926582,-0.6592542982101441,-0.0708559791743755,0.08828781396150583,-0.6600304794311522,-0.07010793775320048,0.08808115810155867,-0.6603805828094482,-0.06981863148510452,0.06381028622388835,-0.6616187763214112,-0.08705284625291819,0.06429313719272611,-0.6623520064353943,-0.08771275252103797,0.06402146324515337,-0.6636972951889037,-0.0868540251255035,0.05781505346298212,-0.6445443415641784,0.047655150517821265,-0.05197063326835627,-0.6546054720878601,-0.043012778591364584,0.07588017791509626,-0.603028166294098,-0.045908763185143434,0.04432074949145315,-0.6037012171745301,-0.07036780461668964,0.08927985131740565,-0.4578113520145416,0.12401506677269936,-0.15224792003631588,-0.5187575960159302,-0.0664314001798629,0.10960365802049635,-0.2533545297384262,0.1882996782660484,-0.20356041431426997,-0.5939859938621521,-0.244909393787384,0.22847997725009916,-0.15042897209525102,0.15956709496676919,-0.036023021657019795,-0.7397014546394348,-0.25008551478385926,0.2481738293170928,-0.10239410310983654,0.1522395972162485,0.016558979749679535,-0.7404835891723633,-0.2757788157463073,0.24233282566070552,-0.10421115719713266,0.12117271803319452,0.03348640061914914,-0.7551863586902618,-0.25199339449405667,0.2278981852531433,-0.13954343199729916,0.14576126933097835,-0.016355218030512302,-0.7423091018199921,-0.24425213515758512,0.10100624680519102,0.0014475587802007404,0.053696006461977905,-0.10111671119928359,-0.00199372759088868,-0.05222653958946462,0.1847982037067413,0.404439240694046,0.010126374694518736,-0.12348183393478389,0.38027275681495665,-0.04498614765703674,0.2355097007751464,0.7716125965118408,0.05396504081785673,-0.17149661183357237,0.7121925354003906,0.03311455098446453,0.24440273284912103,0.817878201007843,0.04925106205046174,-0.1821701025962829,0.756704351902008,0.03526031614281232,0.3156747257709503,0.8867144298553467,-0.056597109213471386,-0.18657638311386107,0.82134685754776,-0.07312527770758602,0.0012212315892,0.3597401252,0.186912048606,0.13625270414399998,0.024224564817999998,0.01508535764,0.01624980508,0.004468456338799999,0.0018435720060000001,0.004089663738,0.000262865984,0.000444912238,0.000533934908,0.0018664032180000002,0.0006455347619999999,0.0018064715039999998,0.0001958881,0.0016211388539999999,0.000528073666,0.0005942433360000001,5.3359864e-05,0.0001453324648,0.0028726789200000003,0.01069478194,0.0019800694000000002,0.00046514782599999996,1.3082451499999998e-05,260.18999938964845,121.52279052734374,0.23834871053695675,29.4
0.09146303325891489,-0.6250068330764771,-0.08857845038175581,0.09002253562211988,-0.6572827482223511,-0.06949126362800596,0.09021691769361488,-0.6580482125282288,-0.06874176770448681,0.09002805590629573,-0.6584168791770935,-0.06840316534042354,0.06625163450837131,-0.659499397277832,-0.08613227277994148,0.06672135442495342,-0.6602534174919128,-0.08680137783288948,0.06641140311956402,-0.6615732431411743,-0.0859591686725616,0.052588712424039806,-0.6450030493736267,0.049153627119958354,-0.05423484131693834,-0.6540007519721984,-0.044562686681747385,0.07495055645704268,-0.6020968461036682,-0.044580414295196505,0.044498163610696764,-0.6025967121124267,-0.0695352509617805,0.07802235111594198,-0.45826162815093985,0.1296582841873169,-0.14940854758024208,-0.5278419554233551,-0.0797025321424007,0.10030961304903027,-0.2609051406383514,0.20423885911703107,-0.1904589200019836,-0.6526667416095734,-0.2523537999391555,0.21284310907125467,-0.16509081393480296,0.17636572241783138,-0.02548481194302434,-0.8137410128116608,-0.23117550909519197,0.23214135438203803,-0.12046720728278155,0.16921876534819602,0.026517257094383195,-0.816026065349579,-0.25665634572505946,0.22637504488229748,-0.12417714070994405,0.13845169913023708,0.043627591207623426,-0.8279717159271239,-0.23016870021820063,0.2122509828209877,-0.15546696498990054,0.16207470372319216,-0.00600964688695966,-0.8153159272670745,-0.22447558462619774,0.0962502065300941,0.001467447844333921,0.06016168460249895,-0.09641726076602934,-0.0020339938439428197,-0.058753104805946296,0.19121761858463282,0.4003207886219024,0.024447654979303457,-0.11886397421360011,0.3792016518115997,-0.04994760587811466,0.2332791727781295,0.7702837777137757,0.06308668509125706,-0.17961997985839845,0.7098289155960082,0.019827670624945254,0.2412227928638458,0.8167345762252808,0.05754338055849072,-0.19155406236648553,0.7542634177207946,0.02148671796545382,0.31737108349800114,0.8853358364105224,-0.042880749367177465,-0.18681700348854063,0.8203605985641481,-0.08563931711018083,0.0012628020119999999,0.35715935076,0.16785091156600002,0.004945166556,0.011280555756,0.01666457012,0.0049660706,0.0005426950468,0.003959632066,0.007416908378000001,0.00020825619119999999,0.000680886586,0.0005013696001999999,0.0026996521280000002,0.0005851179619999999,0.0018297340879999998,0.00020402219600000002,0.0019150172399999999,0.000556825136,0.000625416466,4.36935308e-05,0.0001426998968,0.00308374848,0.0123448534,0.0019042033,0.00048132016599999997,1.15625761e-05,1971.269921875,106.09733963012695,0.3004007220268249,30.4
0.0931483349204063,-0.6226214623451233,-0.08944106653332709,0.09216589063405989,-0.6551984286308289,-0.07064000591635702,0.09231399297714227,-0.6559560489654541,-0.06989607393741604,0.0921413984894752,-0.6563406252861023,-0.06950818680226797,0.06887087374925607,-0.6572334742546081,-0.08749541491270059,0.06931699275970454,-0.6580128312110901,-0.08817897379398339,0.06896257340908048,-0.6593080735206603,-0.08735256701707836,0.0495083528757095,-0.6452024722099304,0.0474816700816154,-0.05470497712492935,-0.6533094954490661,-0.04919069530442352,0.07452243238687514,-0.6008769369125366,-0.045904672816395736,0.04504884585738179,-0.6012683486938476,-0.0710445730388164,0.07057161211967465,-0.4582879877090454,0.13080304563045503,-0.1450888675451278,-0.5371531093120575,-0.09356172040104863,0.09252697914838788,-0.267123304605484,0.21157460033893583,-0.17806333839893335,-0.702214834690094,-0.2560359460115432,0.19457572519779204,-0.17314803540706628,0.1806789189577102,-0.01847701238468282,-0.8756110239028931,-0.21490938663482662,0.21345053106546397,-0.13097228705883024,0.17360692411661147,0.032681015804409935,-0.880188524723053,-0.2402214920520782,0.20775082141160958,-0.136172726303339,0.14332457065582274,0.0501426945254206,-0.8906144452095031,-0.2125944578647613,0.19385034501552584,-0.16425975441932675,0.16604424566030498,0.0011252497741952396,-0.8767963862419128,-0.20773535966873163,0.0916918352246284,0.0015479968627914406,0.06546288311481471,-0.09191209167242047,-0.0021401636023073794,-0.06410888046026227,0.19537660300731655,0.39698430895805353,0.038952213586308015,-0.11466247975826258,0.37832745790481564,-0.054920253902673674,0.22757037997245783,0.7685809183120729,0.07598471470177169,-0.1870366311073303,0.708595712184906,0.009143909206613853,0.23455108284950255,0.8151100873947144,0.07034374870359894,-0.1999919694662094,0.7530519819259645,0.01068313687108456,0.3153764772415161,0.883300952911377,-0.024163782745599743,-0.18771767854690552,0.8202073907852172,-0.09478787351399656,0.0012875616120000002,0.31964464030000006,0.006102550646,0.0017335042500000002,0.009349355136,0.013554653719999999,0.0047844231,0.00040730458079999993,0.005398368539999999,0.0075898302579999995,0.00020683502719999998,0.00096655256,0.0004280263922,0.004126048248,0.0010134000179999997,0.0014276045399999999,0.000226206246,0.0018220962339999998,0.000510600642,0.000678709694,6.45111788e-05,0.0001396026348,0.0025704167,0.01090400008,0.0016404145799999998,0.000435278924,1.1712018400000001e-05,3391.2899017333984,85.41889572143555,0.3857499927282333,30.6
